"blockcode","maxdown","num_providers"
"311479645002411",100,1
"311479645002412",100,1
"311479645002413",100,1
"311479645002414",100,1
"311479645002415",100,1
"311479645002416",100,1
"311479645002417",100,1
"311479645002418",100,1
"311479645002419",100,1
"311479645002420",100,1
"311479645002421",100,1
"311479645002422",100,1
"311479645002423",100,1
"311479645002424",100,1
"311479645002425",100,1
"311479645002426",100,1
"311479645002427",100,1
"311479645002428",100,1
"311479645002429",100,1
"311479645002430",100,1
"311479645002431",100,1
"311479645002432",100,1
"311479645002433",100,1
"311479645002434",100,1
"311479645002435",100,1
"311479645002436",100,1
"311479645002437",100,1
"311479645002438",100,1
"311479645002439",100,1
"311479645002440",100,1
"311479645002441",100,1
"311479645002442",100,1
"311479645002443",100,1
"311479645002444",100,1
"311479645002445",100,1
"311479645002446",100,1
"311479645002447",100,1
"311479645002448",100,1
"311479645002449",100,1
"311479645002450",100,1
"311479645002451",100,1
"311479645002452",100,1
"311479645002453",100,1
"311479645002454",100,1
"311479645002455",100,1
"311479645002456",100,1
"311479645002457",100,1
"311479645002458",100,1
"311479645002459",100,1
"311479645002460",100,1
"311479645002461",100,1
"311479645002462",100,1
"311479645002463",100,1
"311479645002464",100,1
"311479645002465",100,1
"311479645002466",100,1
"311479645002467",100,1
"311479645002468",100,1
"311479645002469",100,1
"311479645002470",100,1
"311479645002471",100,1
"311479645002472",100,1
"311479645002473",100,1
"311479645002474",100,1
"311479645002475",100,1
"311479645002476",100,1
"311479685001000",100,2
"311479685001001",10,1
"311479685001003",4,1
"311479685001005",1.5,1
"311479685001006",15,1
"311479685001009",10,1
"311479685001010",100,2
"311479685001011",100,2
"311479685001013",100,1
"311479685001014",200,1
"311479685001015",100,1
"311479685001016",100,1
"311479685001017",100,1
"311479685001018",200,1
"311479685001019",100,1
"311479685001021",100,1
"311479685001025",20,1
"311479685001027",10,1
"311479685001031",50,1
"311479685001033",200,1
"311479685001034",75,1
"311479685001035",75,1
"311479685001036",10,1
"311479685001038",50,1
"311479685001039",25,1
"311479685001041",10,1
"311479685001047",100,1
"311479685001048",100,1
"311479685001049",100,2
"311479685001050",100,1
"311479685001051",100,1
"311479685001052",100,1
"311479685001053",100,1
"311479685001054",100,1
"311479685001055",100,1
"311479685001056",100,1
"311479685001057",100,1
"311479685001058",100,1
"311479685001059",100,1
"311479685001060",100,1
"311479685001061",100,1
"311479685001062",100,1
"311479685001063",1.5,1
"311479685001064",100,1
"311479685001065",2,1
"311479685001067",15,1
"311479685001068",10,1
"311479685001077",1.5,1
"311479685001078",2,1
"311479685001094",3,1
"311479685001100",100,2
"311479685001101",100,1
"311479685001104",100,1
"311479685001105",100,1
"311479685001106",100,1
"311479685001107",100,1
"311479685001108",100,1
"311479685001109",100,1
"311479685001110",100,1
"311479685001111",100,1
"311479685001112",100,1
"311479685001113",100,1
"311479685001114",100,1
"311479685001115",100,1
"311479685001116",100,1
"311479685001117",100,1
"311479685001118",100,1
"311479685001119",100,1
"311479685001120",100,1
"311479685001121",100,1
"311479685001122",100,1
"311479685001123",100,1
"311479685001124",100,1
"311479685001125",100,1
"311479685001126",100,1
"311479685001127",100,1
"311479685001128",100,1
"311479685001129",100,1
"311479685001130",100,1
"311479685001131",100,1
"311479685001132",100,1
"311479685001133",100,1
"311479685001134",100,1
"311479685001135",100,1
"311479685001136",100,1
"311479685001137",100,1
"311479685001138",100,1
"311479685001139",100,1
"311479685001140",100,1
"311479685001141",100,1
"311479685001142",100,1
"311479685001143",100,1
"311479685001144",100,1
"311479685001145",100,1
"311479685001146",100,1
"311479685001147",100,1
"311479685001148",100,1
"311479685001149",100,1
"311479685001150",100,1
"311479685001151",100,1
"311479685001152",100,1
"311479685001153",100,1
"311479685001154",100,1
"311479685001155",100,1
"311479685001156",100,1
"311479685001157",100,1
"311479685001158",100,1
"311479685001159",100,1
"311479685001160",100,1
"311479685001161",100,1
"311479685001162",100,1
"311479685001163",100,1
"311479685001164",100,1
"311479685001165",100,1
"311479685001166",100,1
"311479685001167",100,1
"311479685001168",100,1
"311479685001169",100,1
"311479685001170",100,1
"311479685001171",100,1
"311479685001172",100,1
"311479685001173",100,1
"311479685001174",100,1
"311479685001175",100,1
"311479685001176",100,1
"311479685001177",100,1
"311479685001178",100,1
"311479685001179",100,1
"311479685001180",100,1
"311479685001181",100,1
"311479685001182",100,1
"311479685001183",100,1
"311479685001184",100,1
"311479685001185",100,1
"311479685001186",100,1
"311479685001187",100,1
"311479685001188",100,1
"311479685001190",100,1
"311479685001191",100,1
"311479685001192",100,1
"311479685001193",100,1
"311479685001194",100,1
"311479685001195",100,1
"311479685001196",100,1
"311479685001239",1.5,1
"311479685001244",4,1
"311479685001248",1.5,1
"311479685001286",25,1
"311479685001296",20,1
"311479685001297",100,1
"311479685001302",100,1
"311479685001303",100,1
"311479685001304",100,1
"311479685001305",100,1
"311479685001306",100,1
"311479685001307",100,1
"311479685001319",100,1
"311479685001320",100,1
"311479685001321",100,1
"311479685001322",100,1
"311479685001327",100,1
"311479685001328",100,1
"311479685001329",100,1
"311479685001330",100,1
"311479685001331",100,1
"311479685001332",100,1
"311479685001333",100,1
"311479685001334",100,1
"311479685001335",100,1
"311479685001336",100,1
"311479685001337",100,1
"311479685001338",100,1
"311479685001339",100,1
"311479685001340",100,1
"311479685001341",100,1
"311479685001342",100,1
"311479685001343",100,1
"311479685001344",100,1
"311479685001345",100,1
"311479685001346",100,1
"311479685001347",100,1
"311479685001348",100,1
"311479685001349",100,1
"311479685001350",100,1
"311479685001351",100,1
"311479685001352",100,1
"311479685001353",100,1
"311479685001354",100,1
"311479685001355",100,1
"311479685001356",100,1
"311479685001357",100,1
"311479685001358",100,1
"311479685001359",100,1
"311479685001360",100,1
"311479685001361",100,1
"311479685001362",100,1
"311479685001363",100,1
"311479685001364",100,1
"311479685001365",100,1
"311479685001366",100,1
"311479685001367",100,1
"311479685001368",100,1
"311479685001369",100,1
"311479685001374",100,1
"311479685001375",100,1
"311479685001377",100,1
"311479685001378",100,1
"311479685001380",25,1
"311479685001383",200,1
"311479685001384",100,1
"311479685001385",200,1
"311479685001386",100,1
"311479685001388",50,1
"311479685001389",100,1
"311479685001390",200,1
"311479685001391",200,1
"311479685001392",200,1
"311479685001393",100,1
"311479685001394",100,1
"311479685001395",200,1
"311479685001396",100,1
"311479685001397",100,1
"311479685001398",100,1
"311479685001399",100,1
"311479685001401",100,1
"311479685001402",200,1
"311479685001403",100,1
"311479685001404",75,1
"311479685001405",100,1
"311479685001406",200,1
"311479685001407",100,1
"311479685001409",100,1
"311479685001410",100,1
"311479685001416",100,1
"311479685002000",100,1
"311479685002030",100,1
"311479685002031",100,1
"311479685002032",100,1
"311479685002034",1.5,1
"311479685002039",10,1
"311479685002041",1.5,1
"311479685002055",100,1
"311479685002056",100,1
"311479685002066",1.5,1
"311479685002068",10,1
"311479685002069",15,1
"311479685002070",25,1
"311479685002072",10,1
"311479685002077",940,2
"311479685002079",10,1
"311479685002082",4,1
"311479685002084",1.5,1
"311479685002090",100,1
"311479685002094",1.5,1
"311479685002096",15,1
"311479685002105",2,1
"311479685002113",940,2
"311479685002114",940,2
"311479685002115",940,2
"311479685002116",940,2
"311479685002117",940,2
"311479685002118",940,2
"311479685002119",940,1
"311479685002120",940,1
"311479685002122",10,1
"311479685002136",25,1
"311479685002138",10,1
"311479685002141",4,1
"311479685002142",940,1
"311479685002143",940,1
"311479685002144",940,2
"311479685002145",940,2
"311479685002147",940,2
"311479685002149",940,2
"311479685002150",940,2
"311479685002151",940,2
"311479685002152",940,2
"311479685002153",940,1
"311479685002154",940,1
"311479685002155",940,1
"311479685002156",940,1
"311479685002157",940,1
"311479685002158",940,1
"311479685002159",940,2
"311479685002160",940,2
"311479685002161",940,2
"311479685002162",940,2
"311479685002163",940,1
"311479685002164",940,2
"311479685002165",940,2
"311479685002166",940,2
"311479685002167",940,2
"311479685002168",940,2
"311479685002169",940,2
"311479685002170",940,2
"311479685002171",940,2
"311479685002172",940,2
"311479685002173",940,2
"311479685002174",940,1
"311479685002175",940,1
"311479685002176",940,2
"311479685002177",940,2
"311479685002178",940,2
"311479685002179",940,1
"311479685002180",940,2
"311479685002181",940,2
"311479685002182",940,2
"311479685002183",940,2
"311479685002184",940,2
"311479685002185",940,2
"311479685002186",940,2
"311479685002187",940,2
"311479685002188",940,2
"311479685002189",940,2
"311479685002190",940,2
"311479685002191",940,2
"311479685002192",940,2
"311479685002193",940,2
"311479685002194",940,2
"311479685002195",940,2
"311479685002196",940,2
"311479685002197",940,2
"311479685002198",940,2
"311479685002199",940,2
"311479685002200",940,2
"311479685002201",940,2
"311479685002202",940,2
"311479685002203",940,2
"311479685002204",940,2
"311479685002205",940,2
"311479685002206",940,2
"311479685002207",940,2
"311479685002208",940,2
"311479685002209",940,2
"311479685002210",940,2
"311479685002211",940,2
"311479685002212",940,2
"311479685002213",940,2
"311479685002214",940,2
"311479685002215",940,2
"311479685002216",940,2
"311479685002217",940,2
"311479685002218",940,2
"311479685002219",940,2
"311479685002220",940,2
"311479685002221",940,2
"311479685002222",940,2
"311479685002223",940,2
"311479685002224",940,2
"311479685002225",940,2
"311479685002226",940,2
"311479685002227",940,2
"311479685002228",940,2
"311479685002229",940,2
"311479685002230",940,2
"311479685002231",940,2
"311479685002232",940,2
"311479685002233",940,2
"311479685002234",940,2
"311479685002235",940,2
"311479685002236",940,2
"311479685002237",940,2
"311479685002238",940,2
"311479685002239",940,2
"311479685002240",940,2
"311479685002241",940,2
"311479685002242",940,2
"311479685002243",940,2
"311479685002244",940,2
"311479685002245",940,2
"311479685002246",940,1
"311479685002247",940,2
"311479685002248",940,2
"311479685002249",940,2
"311479685002250",940,2
"311479685002251",940,2
"311479685002252",940,1
"311479685002253",940,1
"311479685002255",940,2
"311479685002256",940,2
"311479685002257",940,1
"311479685002258",940,1
"311479685002259",940,1
"311479685002260",940,2
"311479685002261",940,1
"311479685002264",10,1
"311479685002265",12,1
"311479685002268",15,1
"311479685002270",10,1
"311479685002271",10,1
"311479685002272",3,1
"311479685002273",200,1
"311479685002276",3,1
"311479685002277",4,1
"311479685002279",10,1
"311479685002281",940,2
"311479685002282",940,2
"311479685002283",6,1
"311479685002286",4,1
"311479685002287",10,1
"311479685002295",940,2
"311479685002296",940,1
"311479685002297",4,1
"311479685002309",4,1
"311479686001000",100,1
"311479686001001",100,1
"311479686001002",100,1
"311479686001003",100,1
"311479686001004",100,1
"311479686001005",100,1
"311479686001006",100,1
"311479686001007",100,1
"311479686001008",100,1
"311479686001009",100,1
"311479686001010",100,1
"311479686001011",100,1
"311479686001012",100,1
"311479686001013",100,1
"311479686001014",100,1
"311479686001015",100,1
"311479686001016",100,1
"311479686001017",100,1
"311479686001018",100,1
"311479686001019",940,2
"311479686001020",100,1
"311479686001021",100,1
"311479686001022",100,1
"311479686001023",100,1
"311479686001024",100,1
"311479686001025",940,2
"311479686001026",100,1
"311479686001027",940,2
"311479686001028",940,2
"311479686001029",940,2
"311479686001030",940,2
"311479686001031",940,2
"311479686001032",100,1
"311479686001033",940,2
"311479686001034",940,2
"311479686001035",940,2
"311479686001036",940,2
"311479686001037",940,2
"311479686001038",100,1
"311479686001039",940,2
"311479686001040",940,2
"311479686001041",940,2
"311479686001042",940,2
"311479686001043",940,2
"311479686001044",940,2
"311479686001045",940,2
"311479686001046",940,2
"311479686001047",940,2
"311479686001048",940,2
"311479686001049",940,2
"311479686001050",940,2
"311479686001051",940,2
"311479686001052",940,2
"311479686001053",940,2
"311479686001054",100,1
"311479686001055",100,1
"311479686001056",100,1
"311479686001057",100,1
"311479686001058",100,1
"311479686001059",100,1
"311479686001060",100,1
"311479686001061",100,1
"311479686001062",100,1
"311479686001063",100,1
"311479686001064",100,1
"311479686001065",100,1
"311479686001066",100,1
"311479686001067",100,1
"311479686001068",100,1
"311479686001069",100,1
"311479686001070",100,1
"311479686001071",100,1
"311479686001072",100,1
"311479686001073",100,1
"311479686001074",100,1
"311479686001075",100,1
"311479686001076",940,2
"311479686001077",940,2
"311479686001078",940,2
"311479686001079",940,2
"311479686001080",940,2
"311479686001081",940,2
"311479686001082",940,2
"311479686001083",940,2
"311479686001084",940,2
"311479686001085",940,2
"311479686001086",940,2
"311479686001087",940,2
"311479686001088",940,2
"311479686001089",940,2
"311479686001090",940,2
"311479686001091",940,2
"311479686001092",940,2
"311479686001093",940,2
"311479686001094",940,2
"311479686001095",940,2
"311479686001096",940,2
"311479686001097",940,2
"311479686001098",940,2
"311479686001099",940,2
"311479686001100",940,2
"311479686001101",940,2
"311479686001102",940,2
"311479686001103",940,2
"311479686001104",940,2
"311479686001105",940,2
"311479686001106",940,2
"311479686001107",940,2
"311479686001108",940,2
"311479686001109",940,2
"311479686001110",940,2
"311479686001111",940,2
"311479686001112",940,2
"311479686001113",940,2
"311479686001114",940,2
"311479686001115",940,2
"311479686001116",940,2
"311479686001117",940,2
"311479686001118",940,2
"311479686001119",940,2
"311479686001120",940,2
"311479686001121",940,2
"311479686001122",940,2
"311479686001123",940,2
"311479686001124",940,2
"311479686001125",940,2
"311479686001126",940,2
"311479686001127",940,2
"311479686001128",940,2
"311479686001129",940,2
"311479686001130",940,2
"311479686001131",940,2
"311479686001132",940,2
"311479686001133",940,2
"311479686001134",940,2
"311479686001135",940,2
"311479686001136",940,2
"311479686001137",940,2
"311479686001138",940,2
"311479686001139",940,2
"311479686001140",940,2
"311479686001141",940,2
"311479686001142",940,2
"311479686001143",940,2
"311479686001144",940,2
"311479686001145",940,2
"311479686001146",940,2
"311479686001147",940,2
"311479686001148",940,2
"311479686001149",940,2
"311479686001150",940,2
"311479686001151",940,2
"311479686001152",940,2
"311479686001153",940,2
"311479686001154",940,2
"311479686001155",940,2
"311479686001156",940,2
"311479686001157",940,2
"311479686001158",940,2
"311479686001159",940,2
"311479686001160",940,2
"311479686001161",940,2
"311479686001162",940,2
"311479686001163",940,2
"311479686001164",940,2
"311479686001165",940,2
"311479686001166",940,2
"311479686001167",940,2
"311479686001168",940,2
"311479686001169",940,2
"311479686001170",940,2
"311479686001171",940,2
"311479686001172",940,2
"311479686001173",940,2
"311479686001174",940,2
"311479686001175",100,1
"311479686002000",940,2
"311479686002001",940,2
"311479686002002",940,2
"311479686002003",940,2
"311479686002004",100,1
"311479686002005",940,2
"311479686002006",940,2
"311479686002007",940,2
"311479686002008",940,2
"311479686002009",940,2
"311479686002010",940,2
"311479686002011",940,2
"311479686002012",940,2
"311479686002013",940,2
"311479686002014",940,2
"311479686002015",940,2
"311479686002016",940,2
"311479686002017",940,2
"311479686002018",940,2
"311479686002019",940,2
"311479686002020",940,2
"311479686002021",940,2
"311479686002022",940,2
"311479686002023",940,2
"311479686002024",940,2
"311479686002025",940,2
"311479686002026",940,2
"311479686002027",940,2
"311479686002028",940,2
"311479686002029",940,2
"311479686002030",940,2
"311479686002031",940,2
"311479686002032",940,2
"311479686002033",940,2
"311479686002034",940,2
"311479686002035",940,2
"311479686002036",940,2
"311479686002037",940,2
"311479686002038",940,2
"311479686002039",940,2
"311479686002040",940,2
"311479686002041",940,2
"311479686002042",940,2
"311479686002043",940,2
"311479686002044",940,2
"311479686002045",940,2
"311479686002046",940,2
"311479686002047",940,2
"311479686002048",940,2
"311479686002049",940,2
"311479686002050",940,2
"311479686002051",940,2
"311479686002052",940,2
"311479686002053",940,2
"311479686002054",940,2
"311479686002055",940,2
"311479686002056",940,2
"311479686002057",940,2
"311479686002058",940,2
"311479686002059",940,2
"311479686002060",940,2
"311479686002061",940,2
"311479686002062",940,2
"311479686002063",940,2
"311479686002064",940,2
"311479686002065",940,2
"311479686002066",940,2
"311479686002067",940,2
"311479686002068",940,2
"311479686002069",940,2
"311479686002070",940,2
"311479686002071",940,2
"311479686002072",940,2
"311479686002073",940,2
"311479686002074",940,2
"311479686002075",940,2
"311479686002076",940,2
"311479686002077",940,2
"311479686002078",940,2
"311479686002079",940,2
"311479686002080",940,2
"311479686002081",940,2
"311479686002082",940,2
"311479686002083",940,2
"311479686002084",940,2
"311479686002085",940,2
"311479686002086",940,2
"311479686002087",940,2
"311479686002088",940,2
"311479686002089",940,2
"311479686002090",940,2
"311479686002091",940,2
"311479686002092",940,2
"311479686002093",940,2
"311479686002094",940,2
"311479686002095",100,1
"311479686002096",940,2
"311479686002097",940,2
"311479686002098",100,1
"311479686002099",100,1
"311479686002100",100,1
"311479686002101",100,1
"311479686002102",100,1
"311479686002103",100,1
"311479686002104",100,1
"311479686002105",940,2
"311479686002106",100,1
"311479686002107",100,1
"311479686002108",100,1
"311479686002109",100,1
"311479686002110",100,1
"311479686002111",100,1
"311479686002112",100,1
"311479686002113",100,1
"311479686002114",100,1
"311479686002115",100,1
"311479686002116",100,1
"311479686002117",100,1
"311479686002118",100,1
"311479686002119",100,1
"311479686002120",100,1
"311479686002121",940,2
"311479686002122",940,2
"311479686002123",940,2
"311479686002124",100,1
"311479686002125",100,1
"311479686002126",100,1
"311479686002127",100,1
"311479686002128",100,1
"311479686002129",100,1
"311479686002130",100,1
"311479686002131",100,1
"311479686002132",100,1
"311479686002133",100,1
"311479686002134",940,2
"311479686002135",940,2
"311479686002136",100,1
"311479686002137",100,1
"311479686002138",100,1
"311479686002139",940,2
"311479686002140",940,2
"311479686002141",940,2
"311479686002142",940,2
"311479686002143",940,2
"311479686002144",940,2
"311479686002145",940,2
"311479686003000",100,1
"311479686003001",100,1
"311479686003002",100,1
"311479686003003",100,1
"311479686003004",100,1
"311479686003005",940,2
"311479686003006",100,1
"311479686003007",940,2
"311479686003008",100,1
"311479686003009",940,2
"311479686003010",940,2
"311479686003011",940,2
"311479686003012",940,2
"311479686003013",940,2
"311479686003014",940,2
"311479686003015",940,2
"311479686003016",940,2
"311479686003017",940,2
"311479686003018",940,2
"311479686003019",940,2
"311479686003020",940,2
"311479686003021",940,2
"311479686003022",940,2
"311479686003023",940,2
"311479686003024",940,2
"311479686003025",940,2
"311479686003026",940,2
"311479686003027",940,2
"311479686003028",940,2
"311479686003029",940,2
"311479686003030",940,2
"311479686003031",940,2
"311479686003032",940,2
"311479686003033",940,2
"311479686003034",940,2
"311479686003035",940,2
"311479686003036",940,2
"311479686003037",940,2
"311479686003038",940,2
"311479686003039",940,2
"311479686003040",940,2
"311479686003041",940,2
"311479686003042",940,2
"311479686003043",940,2
"311479686003044",940,2
"311479686003045",940,2
"311479686003046",940,2
"311479686003047",940,2
"311479686003048",940,2
"311479686003049",940,2
"311479686003050",940,2
"311479686003051",940,2
"311479686003052",100,1
"311479686003053",100,1
"311479686003054",100,1
"311479686003055",100,1
"311479686003056",100,1
"311479686003057",100,1
"311479686003058",100,1
"311479686003059",940,2
"311479686003060",940,2
"311479686003061",940,2
"311479686003062",940,2
"311479686003063",940,2
"311479686003064",940,2
"311479686003065",940,2
"311479686003066",940,2
"311479686003067",940,2
"311479686003068",940,2
"311479686003069",940,2
"311479686003070",940,2
"311479686003071",940,2
"311479686003072",940,2
"311479686003073",940,2
"311479686003074",940,2
"311479686003075",940,2
"311479686003076",940,2
"311479686003077",940,2
"311479686003078",940,2
"311479686003079",940,2
"311479686003080",940,2
"311479686003081",940,2
"311479686003082",940,2
"311479686003083",940,2
"311479686003084",940,2
"311479686003085",940,2
"311479686003086",940,2
"311479686003087",940,2
"311479686003088",940,2
"311479686003089",940,2
"311479686003090",940,2
"311479686003091",940,2
"311479686003092",940,2
"311479686003093",940,2
"311479686003094",940,2
"311479686003095",940,2
"311479686003096",940,2
"311479686003097",940,2
"311479686003098",940,2
"311479686003099",940,2
"311479686003100",940,2
"311479686003101",940,2
"311479686003102",940,2
"311479686003103",940,2
"311479686003104",940,2
"311479686003105",940,2
"311479686003106",940,2
"311479686003107",940,2
"311479686003108",940,2
"311479686003109",940,2
"311479686003110",940,2
"311479686003111",940,2
"311479686003112",940,2
"311479686003113",940,2
"311479686003114",940,2
"311479686003115",940,2
"311479686003116",940,2
"311479686003117",940,2
"311479686003118",940,2
"311479686003119",940,2
"311479686003120",940,2
"311479686003121",940,2
"311479686003122",940,2
"311479686003123",940,2
"311479686003124",940,2
"311479686003125",940,2
"311479686003126",940,2
"311479686003127",940,2
"311479686003128",940,2
"311479686003129",940,2
"311479686003130",940,2
"311479686003131",940,2
"311479686003132",940,2
"311479686003133",940,2
"311479686003134",940,2
"311479686003135",940,2
"311479686003136",940,2
"311479686003137",940,2
"311479686003138",940,2
"311479686003139",940,2
"311479686003140",940,2
"311479686003141",940,2
"311479686003142",940,2
"311479686003143",940,2
"311479686003144",940,2
"311479686003145",940,2
"311479686003146",940,2
"311479686003147",940,2
"311479686003148",940,2
"311479686003149",940,2
"311479686003150",940,2
"311479686003151",940,2
"311479686003152",940,2
"311479686003153",940,2
"311479686003154",940,2
"311479686003155",940,2
"311479686003156",940,2
"311479686003157",940,2
"311479686003158",940,2
"311479686003159",940,2
"311479686003160",940,2
"311479686003161",940,2
"311479686003162",940,2
"311479686003163",940,2
"311479686003164",940,2
"311479686003165",940,2
"311479686003166",940,2
"311479686003167",940,2
"311479686003168",940,2
"311479686003169",940,2
"311479686003170",940,2
"311479686003171",940,2
"311479686003172",940,2
"311479686003173",940,2
"311479686003174",940,2
"311479686003175",940,2
"311479686003176",940,2
"311479686003177",940,2
"311479686003178",940,2
"311479686003179",940,2
"311479686003180",940,2
"311479686003181",940,2
"311479686003182",940,2
"311479686003183",940,2
"311479686003184",940,2
"311479686003185",940,2
"311479686003186",940,2
"311479686003187",940,2
"311479686003188",940,2
"311479686003189",940,2
"311479686003190",940,2
"311479686003191",940,2
"311479686003192",940,2
"311479686003193",940,2
"311479686003194",100,1
"311479686003195",940,2
"311479686003196",100,1
"311479686003197",100,1
"311479686003198",100,1
"311479686003199",940,2
"311479686003200",940,2
"311479686003201",940,2
"311479686003202",940,2
"311479686003203",940,2
"311479686003204",940,2
"311479686003205",940,2
"311479686003206",940,2
"311479686003207",940,2
"311479686003208",940,2
"311479686003209",940,2
"311479686003210",940,2
"311479686003211",940,2
"311479686003212",940,2
"311479686003213",940,2
"311479686003214",940,2
"311479686003215",940,2
"311479686003216",940,2
"311479686003217",940,2
"311479686003218",940,2
"311479686003219",940,2
"311479686003220",940,2
"311479686003221",940,2
"311479686003222",940,2
"311479686003223",940,2
"311479686003224",940,2
"311479686003225",940,2
"311479686003226",940,2
"311479686003227",940,2
"311479686003228",940,2
"311479686003229",940,2
"311479686003230",940,2
"311479686003231",940,2
"311479686003232",940,2
"311479686003233",940,2
"311479686003234",940,2
"311479686003235",940,2
"311479686003236",100,1
"311479686003237",100,1
"311479686003238",100,1
"311479686003239",100,1
"311499746001000",100,1
"311499746001001",100,1
"311499746001002",100,1
"311499746001004",100,1
"311499746001005",100,1
"311499746001006",100,1
"311499746001007",100,1
"311499746001008",100,1
"311499746001032",10,1
"311499746001047",4,1
"311499746001048",25,1
"311499746001049",25,1
"311499746001051",25,1
"311499746001052",25,1
"311499746001054",10,1
"311499746001056",100,1
"311499746001057",100,1
"311499746001069",100,1
"311499746001070",100,1
"311499746001080",25,1
"311499746001084",25,1
"311499746001085",25,1
"311499746001086",25,1
"311499746001087",25,1
"311499746001088",25,1
"311499746001089",25,1
"311499746001090",25,1
"311499746001091",25,1
"311499746001092",25,1
"311499746001094",10,1
"311499746001095",10,1
"311499746001097",10,1
"311499746001099",25,1
"311499746001100",10,1
"311499746001102",4,1
"311499746001103",4,1
"311499746001105",25,1
"311499746001106",25,1
"311499746001122",100,1
"311499746001124",100,1
"311499746001125",100,1
"311499746001126",100,1
"311499746001134",10,1
"311499746001137",4,1
"311499746001138",4,1
"311499746001139",10,1
"311499746001142",10,1
"311499746001143",10,1
"311499746001144",10,1
"311499746001145",4,1
"311499746001146",10,1
"311499746001149",100,2
"311499746001150",25,1
"311499746001152",4,1
"311499746001153",10,1
"311499746001154",10,1
"311499746001155",10,1
"311499746001156",10,1
"311499746001159",10,1
"311499746001161",10,1
"311499746001168",10,1
"311499746001170",25,1
"311499746001173",4,1
"311499746001176",25,1
"311499746001182",10,1
"311499746001185",10,1
"311499746001186",4,1
"311499746001187",10,1
"311499746001188",10,1
"311499746001189",25,1
"311499746001190",25,1
"311499746001191",100,2
"311499746001193",25,1
"311499746001194",100,2
"311499746001195",100,1
"311499746001196",100,1
"311499746001197",100,1
"311499746001198",100,2
"311499746001199",100,2
"311499746001201",100,1
"311499746001202",100,1
"311499746001203",100,1
"311499746001204",10,1
"311499746001206",10,1
"311499746001208",10,1
"311499746001212",100,1
"311499746001213",100,1
"311499746001214",100,1
"311499746001215",100,1
"311499746001216",100,1
"311499746001217",100,1
"311499746001218",100,1
"311499746001219",100,1
"311499746001220",100,1
"311499746001221",100,1
"311499746001222",100,1
"311499746001224",4,1
"311499746001226",10,1
"311499746001227",25,1
"311499746001230",100,1
"311499746001232",10,1
"311499746001234",10,1
"311499746001235",25,1
"311499746001240",25,1
"311499746001241",10,1
"311499746001244",10,1
"311499746001250",25,1
"311499746001255",25,1
"311499746001258",25,1
"311499746001261",10,1
"311499746001264",100,1
"311499746001265",100,1
"311499746001267",4,1
"311499746001273",100,1
"311499746001275",25,1
"311499746001279",100,1
"311499746001281",10,1
"311499746001285",25,1
"311499746001286",25,1
"311499746001289",25,1
"311499746001292",25,1
"311499746001294",10,1
"311499746001296",10,1
"311499746001300",10,1
"311499746001304",25,1
"311499746001313",25,1
"311499746001320",10,1
"311499746001325",10,1
"311499746001328",100,2
"311499746001332",4,1
"311499746001333",100,1
"311499746001334",100,1
"311499746001335",100,1
"311499746001336",100,1
"311499746001339",100,2
"311499746001340",100,1
"311499746001342",100,1
"311499746001343",10,1
"311499746001353",50,1
"311499746001354",50,1
"311499746001355",50,1
"311499746001356",50,1
"311499746001357",100,1
"311499746001359",50,1
"311499746001360",50,1
"311499746001361",50,1
"311499746001362",50,1
"311499746001363",50,1
"311499746001364",50,1
"311499746001365",50,1
"311499746001366",100,1
"311499746001367",100,1
"311499746001368",100,1
"311499746001369",100,1
"311499746001370",50,1
"311499746001371",50,1
"311499746001372",50,1
"311499746001373",50,1
"311499746001374",50,1
"311499746001375",100,1
"311499746001376",100,1
"311499746001377",100,1
"311499746001378",100,1
"311499746001379",100,1
"311499746001380",100,1
"311499746001381",100,1
"311499746001382",100,1
"311499746001383",100,1
"311499746001384",100,1
"311499746001385",100,1
"311499746001386",100,1
"311499746001387",100,1
"311499746001388",100,1
"311499746001389",100,1
"311499746001390",100,1
"311499746001391",100,1
"311499746001396",100,1
"311499746001399",100,1
"311499746001400",25,1
"311499746001401",25,1
"311499746001405",25,1
"311499746001406",25,1
"311499746001407",25,1
"311499746001408",25,1
"311499746001412",25,1
"311499746001414",100,1
"311499746001416",100,1
"311499746002000",10,1
"311499746002001",25,1
"311499746002002",25,1
"311499746002003",25,1
"311499746002005",25,1
"311499746002006",25,1
"311499746002009",25,1
"311499746002010",25,1
"311499746002011",25,1
"311499746002012",25,1
"311499746002013",25,1
"311499746002014",25,1
"311499746002015",25,1
"311499746002017",25,1
"311499746002019",25,1
"311499746002020",25,1
"311499746002021",25,1
"311499746002023",25,1
"311499746002024",10,1
"311499746002026",25,1
"311499746002027",25,1
"311499746002029",25,1
"311499746002030",10,1
"311499746002031",10,1
"311499746002032",10,1
"311499746002033",25,1
"311499746002034",25,1
"311499746002035",25,1
"311499746002036",25,1
"311499746002038",25,1
"311499746002039",25,1
"311499746002041",25,1
"311499746002042",25,1
"311499746002043",25,1
"311499746002044",25,1
"311499746002045",25,1
"311499746002046",25,1
"311499746002048",25,1
"311499746002049",25,1
"311499746002050",25,1
"311499746002051",25,1
"311499746002052",25,1
"311499746002053",25,1
"311499746002054",25,1
"311499746002055",25,1
"311499746002056",25,1
"311499746002057",25,1
"311499746002058",25,1
"311499746002059",25,1
"311499746002062",25,1
